date,weighted_tavg,weighted_prcp
2018-02-17,-0.7229191598540596,0.2756676510332884
2018-02-18,-0.1174990909648563,0.2610508154107193
2018-02-19,-3.079112752769058,0.18856511744494586
2018-02-20,-5.3336118775106796,0.2322537021312604
2018-02-21,-6.654885955749884,0.32737119690561833
2018-02-22,-4.913293572857187,0.21090252849789645
2018-02-23,-4.176379960046176,0.2105947515357334
2018-02-24,-2.3704289285749884,0.3122764576294351
2018-02-25,-0.7830930297715122,0.11516300645907199
2018-02-26,0.7852086325964514,0.01854103371268148
2018-02-27,0.8829307754302348,0.010213259370275302
2018-02-28,0.9881561396690289,0.044038958887228766
2018-03-01,0.030010220262059566,0.19960320033167836
2018-03-02,1.8882638071566695,0.23297762117957815
2018-03-03,3.271758783430858,0.07236192045544639
2018-03-04,3.7280451819666047,0.4680916954432188
2018-03-05,1.1706940371859889,0.5520721827903333
2018-03-06,-0.8316726671780645,0.10421966918355387
2018-03-07,-2.14643599417727,0.13120408649055015
2018-03-08,-0.9128113174973347,0.03439659552389651
2018-03-09,1.8657443866212573,0.022924276412275006
2018-03-10,2.393568885167498,0.026399795369298856
2018-03-11,0.3061115158638482,0.030403195459875163
2018-03-12,-0.07985520001066579,0.03704929959773516
2018-03-13,0.5211576034412337,0.024418683082335975
2018-03-14,2.016580307954359,0.0931101468914725
2018-03-15,3.6289522040579003,0.24763412981212493
2018-03-16,2.861223551416331,0.21957765050735337
2018-03-17,2.1905250774565386,0.20451249566776014
2018-03-18,2.798309084913372,0.7190319759887522
2018-03-19,1.9902668613649916,0.5858951917745736
2018-03-20,1.784949106973575,0.10806601760751466
2018-03-21,2.856674234372094,0.10857188023565831
2018-03-22,4.5430555551647975,0.1503951542643088
2018-03-23,5.766246719827732,0.6537365326958251
2018-03-24,4.560019139786016,0.08524469347915119
2018-03-25,3.7676361704079753,0.08806348845344085
2018-03-26,3.759811819216919,0.19889364241669283
2018-03-27,3.759144599709432,0.285890290387963
2018-03-28,3.2122218209337485,0.20623066192429007
2018-03-29,2.341726042555908,0.2839028919550176
2018-03-30,1.2451798961288667,0.38551469875478506
2018-03-31,0.5336073725882458,0.047615676066551496
2018-04-01,-0.8548856834121438,0.10095549775321583
2018-04-02,0.50621092230569,0.25784527147142744
2018-04-03,0.17673998666041396,0.14124837214646038
2018-04-04,0.8331605990530456,0.04370758310510639
2018-04-05,2.739324153065135,0.12404974605136943
