date,close,high,low,open,volume,weighted_tavg,weighted_prcp,Fed_Rate,CPI,GDP
2021-01-28,647.0,664.5,643.5,655.0,65434,-3.056317703744957,0.1460836479528141,0.07,261.582,22656.793
2021-01-29,663.0,664.75,643.0,646.25,60153,0.1481330793805151,0.0372858408739008,0.07,261.582,22656.793
2021-02-01,651.0,671.0,646.0,663.5,55799,0.2780788935881244,0.2805999560926659,0.08,263.014,22656.793
2021-02-02,644.75,656.75,640.5,655.0,46873,1.1660331943945803,0.026272082522406,0.08,263.014,22656.793
2021-02-03,648.25,649.75,625.75,646.25,77131,2.5702914473572536,0.2855400537828659,0.08,263.014,22656.793
2021-02-04,637.5,650.5,633.0,647.25,66019,1.4337108787172337,1.1637343472832071,0.08,263.014,22656.793
2021-02-05,641.25,647.5,632.25,634.75,78451,-2.116373416553979,1.9886206620696,0.08,263.014,22656.793
2021-02-08,655.75,657.5,642.5,643.0,102705,-10.40663553077711,0.2556846601269041,0.07,263.014,22656.793
2021-02-09,649.5,660.5,639.75,657.75,124145,-9.261675686858496,0.3117037447665588,0.08,263.014,22656.793
2021-02-10,635.5,650.5,626.75,649.5,98577,-8.885625046467487,0.4573976176049978,0.08,263.014,22656.793
2021-02-11,633.5,644.75,632.0,636.5,79697,-10.668537096488832,4.628369839392008,0.08,263.014,22656.793
2021-02-12,636.75,643.0,632.0,632.5,64747,-13.162112663558984,0.464381598207112,0.08,263.014,22656.793
2021-02-16,657.5,660.25,640.5,648.0,50195,-14.849247245098717,1.4674038934609377,0.08,263.014,22656.793
2021-02-17,644.0,661.25,638.5,660.0,35182,-9.697239217862773,2.929523945382643,0.08,263.014,22656.793
2021-02-18,662.5,665.75,641.5,644.0,56681,-8.562810541079267,1.0329193317134886,0.07,263.014,22656.793
2021-02-19,650.75,669.0,649.0,665.0,51919,-6.637792381609888,0.1511763460375789,0.07,263.014,22656.793
2021-02-22,664.0,665.25,651.0,653.75,26456,4.669139137685118,0.3480573424151497,0.07,263.014,22656.793
2021-02-23,665.75,667.75,656.5,666.5,24552,6.1214417433438655,1.3641152487153003,0.07,263.014,22656.793
2021-02-24,680.25,683.5,665.0,665.5,23402,4.029268297651246,0.052988175796146,0.07,263.014,22656.793
2021-02-25,671.75,680.5,658.75,677.25,13332,2.667366524019973,0.2708264884467532,0.07,263.014,22656.793
2021-02-26,655.0,665.75,653.0,665.0,1445,4.461478050160459,0.6845649295413172,0.07,263.014,22656.793
2021-03-01,643.75,661.0,643.0,661.0,389,1.6864764282480689,1.5968439353553554,0.07,264.877,22656.793
2021-03-02,663.25,663.25,640.0,645.5,241,4.046344006994014,2.454403970737949,0.07,264.877,22656.793
2021-03-03,652.0,658.25,645.75,658.25,183,6.240202256882895,0.0916908984156951,0.07,264.877,22656.793
2021-03-04,649.75,658.0,648.75,653.0,576,7.757072822352608,0.0161038941868552,0.07,264.877,22656.793
2021-03-05,654.0,657.5,647.0,649.5,401,7.089306000211623,0.0702655611644399,0.07,264.877,22656.793
2021-03-08,646.5,659.5,642.5,659.5,351,8.422958489779527,0.0400329344792264,0.07,264.877,22656.793
2021-03-09,656.5,656.5,650.75,654.75,13,11.680656578767826,0.0553798866203312,0.07,264.877,22656.793
2021-03-10,650.75,653.75,643.5,653.25,130,10.52929583760399,3.3210814833165307,0.07,264.877,22656.793
2021-03-11,636.25,650.0,636.25,650.0,32,7.635075940841733,0.562255860037568,0.07,264.877,22656.793
2021-03-12,631.75,631.75,631.75,631.75,34909,6.929708919694218,1.8603704255147535,0.07,264.877,22656.793
2021-03-15,645.0,647.75,636.0,637.75,40093,7.228084884368028,3.734775100245676,0.07,264.877,22656.793
2021-03-16,647.0,648.0,631.75,645.5,51099,6.910058118977377,1.1622680060846748,0.07,264.877,22656.793
2021-03-17,640.0,649.5,639.25,646.25,36147,6.853751022557532,7.205101652630197,0.07,264.877,22656.793
2021-03-18,630.5,641.0,629.0,640.0,47127,5.742343332763105,2.3593745588320814,0.07,264.877,22656.793
2021-03-19,627.0,635.5,621.75,629.0,51669,7.150317026017697,0.3021360712569972,0.07,264.877,22656.793
2021-03-22,627.25,630.75,621.25,627.5,36124,9.19524796940933,3.1613282828890905,0.07,264.877,22656.793
2021-03-23,634.75,644.5,621.0,628.0,68769,9.40951151395528,4.71141515199928,0.07,264.877,22656.793
2021-03-24,624.75,638.75,624.0,635.0,45577,7.635849554359744,0.8077459173408379,0.07,264.877,22656.793
2021-03-25,612.5,625.5,609.0,624.75,60632,7.806507408991607,3.614284449893359,0.07,264.877,22656.793
2021-03-26,613.25,619.0,608.25,611.0,45616,8.518875946664174,0.644302511477712,0.07,264.877,22656.793
2021-03-29,616.75,617.75,607.25,615.75,38587,11.605879335564964,0.0053466185373482,0.07,264.877,22656.793
2021-03-30,601.75,616.75,600.5,616.25,52667,8.463945667227144,0.1328643691627996,0.07,264.877,22656.793
2021-03-31,618.0,631.75,593.25,603.25,90267,5.6556186603021565,1.644844988165456,0.06,264.877,22656.793
2021-04-01,611.0,625.75,601.25,623.0,73406,5.774584376309646,0.0456045772494996,0.07,267.054,23368.861
2021-04-05,618.0,625.0,607.0,607.0,52004,16.055002256532866,0.2898227116948523,0.07,267.054,23368.861
2021-04-06,615.5,627.5,613.75,622.0,58043,14.852100574434653,1.0676958109363843,0.07,267.054,23368.861
2021-04-07,616.25,619.75,609.75,615.0,73524,12.9103431355433,7.083445249558325,0.07,267.054,23368.861
2021-04-08,628.75,631.5,616.0,618.0,87000,11.760191663542848,6.258680932515063,0.07,267.054,23368.861
2021-04-09,638.75,646.5,627.25,628.75,113072,11.82136204113019,1.74631805541499,0.07,267.054,23368.861
2021-04-12,628.0,639.0,623.0,638.0,101809,9.83233737922762,0.3505319468106707,0.07,267.054,23368.861
2021-04-13,629.75,637.25,628.25,630.25,78362,7.86005560329624,1.1793234140686146,0.07,267.054,23368.861
2021-04-14,648.0,655.75,630.75,630.75,117768,7.254497534439891,3.1413445154720887,0.07,267.054,23368.861
2021-04-15,653.75,657.75,639.0,647.25,61426,7.249337612335704,0.6995009680768178,0.07,267.054,23368.861
2021-04-16,652.5,659.75,648.25,652.5,36533,8.012509048054687,3.899024404029229,0.07,267.054,23368.861
2021-04-19,652.25,660.75,651.0,653.0,28587,6.822893599955113,0.3415048094309014,0.07,267.054,23368.861
2021-04-20,659.75,679.0,650.25,651.5,43162,4.830258699372376,1.054060603425442,0.07,267.054,23368.861
2021-04-21,673.25,678.75,658.75,662.75,30045,5.107675807585243,0.3885833703975553,0.07,267.054,23368.861
2021-04-22,710.25,713.25,672.0,673.75,45267,8.613015546589914,0.6140346706997346,0.07,267.054,23368.861
2021-04-23,710.25,714.75,701.0,709.75,29087,9.255429917014958,3.8322293027292167,0.07,267.054,23368.861
2021-04-26,739.5,745.25,712.75,712.75,34378,14.093835199351624,0.1352447151479938,0.07,267.054,23368.861
2021-04-27,733.75,773.0,726.75,737.0,16104,15.597636241811934,0.9427959411725336,0.07,267.054,23368.861
2021-04-28,725.25,743.75,713.5,734.25,12763,16.315614628208976,7.480094201489708,0.07,267.054,23368.861
2021-04-29,737.5,738.75,712.75,722.25,9415,16.13916720466858,2.1510694774658763,0.06,267.054,23368.861
2021-04-30,742.5,745.5,728.5,741.0,406,16.27575755339266,0.7414929569521237,0.05,267.054,23368.861
2021-05-03,725.5,753.25,725.5,753.25,407,15.347746452876413,1.4230765839271895,0.06,269.195,23368.861
2021-05-04,737.0,737.5,730.0,731.25,300,13.27044149703417,2.51361339980208,0.06,269.195,23368.861
2021-05-05,755.75,755.75,737.5,737.75,495,12.755227139755652,0.675609562326492,0.06,269.195,23368.861
2021-05-06,764.25,764.25,745.0,761.0,16,13.074376286300613,0.2079407975892364,0.06,269.195,23368.861
2021-05-07,773.5,773.5,760.5,771.0,25,13.77815760954236,0.5248991327763913,0.06,269.195,23368.861
2021-05-10,742.5,769.0,742.5,768.5,227,11.8695336026247,0.2386875725742773,0.06,269.195,23368.861
2021-05-11,759.75,765.0,742.75,742.75,55,12.055301612385426,3.226954078366916,0.06,269.195,23368.861
2021-05-12,754.75,763.0,746.5,763.0,77,13.110937933613387,0.2600279133202957,0.06,269.195,23368.861
2021-05-13,726.5,756.5,726.5,750.0,59,14.924678169573678,0.1061245589424725,0.06,269.195,23368.861
2021-05-14,727.25,730.25,727.25,730.25,79497,16.028964587995382,0.7647328495523092,0.06,269.195,23368.861
2021-05-17,699.75,707.5,692.0,704.0,53086,18.709050139542,28.17422716970093,0.06,269.195,23368.861
2021-05-18,698.0,718.5,692.5,702.5,61420,19.44153101316485,5.795430890415076,0.06,269.195,23368.861
2021-05-19,679.25,699.0,671.5,698.0,77673,19.16647375486513,13.1920518435255,0.06,269.195,23368.861
2021-05-20,675.25,688.0,672.25,682.25,55313,19.04616024218963,3.5714941344662616,0.06,269.195,23368.861
2021-05-21,674.25,677.5,665.75,675.5,57455,18.152695923752617,1.1158085083624518,0.06,269.195,23368.861
2021-05-24,662.25,668.75,653.25,667.0,57246,19.89392117237581,1.3246416326455794,0.06,269.195,23368.861
2021-05-25,656.5,667.5,646.75,663.25,64769,20.87435965632953,0.4232785787290192,0.06,269.195,23368.861
2021-05-26,648.5,657.75,639.5,657.0,59945,18.47066518358292,0.6031162355411733,0.06,269.195,23368.861
2021-05-27,676.25,679.5,648.0,648.25,65470,17.353440611989264,9.658666156323632,0.06,269.195,23368.861
2021-05-28,663.5,679.75,661.25,676.0,56121,14.989456296598204,1.7242862777098973,0.05,269.195,23368.861
2021-06-01,693.5,702.0,672.0,673.25,75697,18.793495824748145,0.866894002755196,0.06,271.696,23368.861
2021-06-02,687.5,701.5,681.5,692.0,65956,20.25841710324377,2.089285713310061,0.06,271.696,23368.861
2021-06-03,676.25,699.25,669.25,689.5,60414,22.35266241177221,9.678702284949058,0.06,271.696,23368.861
2021-06-04,687.75,690.25,676.25,678.5,55839,24.22563241561528,3.7963587517961,0.06,271.696,23368.861
2021-06-07,680.0,704.0,678.5,694.25,103023,22.989488462955705,4.628591774339081,0.06,271.696,23368.861
2021-06-08,685.0,699.25,680.25,682.5,91988,24.1262195652106,0.9206581269350332,0.06,271.696,23368.861
2021-06-09,682.25,686.0,673.5,685.0,91316,25.33010038296932,0.4098216442840146,0.06,271.696,23368.861
2021-06-10,683.75,689.25,672.75,684.0,103902,25.977351888791013,0.5233415850056636,0.06,271.696,23368.861
2021-06-11,680.75,688.0,669.5,682.25,80622,23.846133519226036,6.24053788972338,0.06,271.696,23368.861
2021-06-14,674.5,680.75,657.0,680.5,67693,25.4994049671378,0.1208759032918738,0.06,271.696,23368.861
2021-06-15,661.5,676.25,649.0,674.5,68469,25.502602262064656,4.22680382311254,0.06,271.696,23368.861
2021-06-16,662.75,672.75,658.75,662.0,61563,25.66821200939157,0.0086733128504983,0.06,271.696,23368.861
2021-06-17,639.0,667.0,637.25,663.75,68262,26.163119445609183,0.0411142161952293,0.1,271.696,23368.861
2021-06-18,662.75,668.5,639.0,639.0,53571,25.880939228150773,1.181366489304038,0.1,271.696,23368.861
2021-06-21,661.5,673.5,646.5,657.0,38192,20.554440148558037,0.9102338651880948,0.1,271.696,23368.861
2021-06-22,651.0,672.75,650.75,666.25,35940,21.36901676402568,0.5927362613750804,0.1,271.696,23368.861
2021-06-23,661.25,668.25,653.25,653.25,40594,24.455710525247195,1.2251245840574536,0.1,271.696,23368.861
2021-06-24,651.25,660.75,642.0,660.25,29170,25.47171646858605,2.817567407203922,0.1,271.696,23368.861
2021-06-25,637.0,656.75,634.5,650.5,38795,23.708296806985693,9.911550140200486,0.1,271.696,23368.861
2021-06-28,646.0,655.0,637.0,638.0,29182,22.9800755325476,9.339432198293986,0.1,271.696,23368.861
2021-06-29,639.75,657.75,638.25,651.0,13015,23.49233895699507,7.844767289225347,0.1,271.696,23368.861
2021-06-30,671.5,673.0,627.5,640.5,1833,24.39949998540883,7.799361916397661,0.08,271.696,23368.861
2021-07-01,658.5,683.0,658.5,667.75,558,25.23203224871913,4.430920094311506,0.1,273.003,23921.991
2021-07-02,645.75,662.0,643.75,661.0,401,25.07620686882412,1.2591572158584854,0.1,273.003,23921.991
2021-07-06,620.0,634.75,611.0,634.75,93,24.095250152983,2.760594269988107,0.1,273.003,23921.991
2021-07-07,614.75,626.0,613.75,626.0,173,23.27346135320026,1.5133376782001733,0.1,273.003,23921.991
2021-07-08,612.25,618.0,611.75,615.0,101,23.07984500573722,1.6187144304386023,0.1,273.003,23921.991
2021-07-09,608.5,612.25,606.5,608.0,104,24.03995358497749,4.4367257742521335,0.1,273.003,23921.991
2021-07-12,635.0,635.0,604.5,610.75,30,23.61893684227791,1.5192888149491366,0.1,273.003,23921.991
2021-07-13,628.75,639.5,626.0,636.5,56,24.06198348700153,0.8121577186835497,0.1,273.003,23921.991
2021-07-14,645.0,645.0,645.0,645.0,60001,24.00419278482229,2.1224614960657706,0.1,273.003,23921.991
2021-07-15,672.0,673.5,651.25,653.75,56836,23.88995840208169,2.873625633607634,0.1,273.003,23921.991
2021-07-16,692.5,696.25,670.75,671.75,75887,25.07145935266454,3.7536567837790464,0.1,273.003,23921.991
2021-07-19,697.75,709.5,694.25,702.75,74215,25.50361852163907,3.7411613559497945,0.1,273.003,23921.991
2021-07-20,700.5,718.0,698.25,698.75,64013,24.961641463971112,0.6605059449903522,0.1,273.003,23921.991
2021-07-21,710.75,712.0,700.0,701.0,52745,24.761760014446217,0.3979000237404827,0.1,273.003,23921.991
2021-07-22,692.25,709.0,681.75,708.25,63077,25.274520759798143,0.2076492767436366,0.1,273.003,23921.991
2021-07-23,684.0,696.75,677.5,688.0,42541,26.49979869732269,0.122007412865159,0.1,273.003,23921.991
2021-07-26,677.0,684.0,665.5,684.0,43684,26.617753539167637,0.2426176854089599,0.1,273.003,23921.991
2021-07-27,674.5,690.0,671.75,680.25,50027,27.01839904089608,2.429941961976284,0.1,273.003,23921.991
2021-07-28,688.75,696.25,673.75,675.0,49232,27.809441152576674,0.2316809908606421,0.1,273.003,23921.991
2021-07-29,705.25,706.75,689.0,689.75,45524,26.539120958554648,1.9736627277324,0.1,273.003,23921.991
2021-07-30,703.75,711.5,695.0,705.0,53644,26.05634683032799,2.103998423159151,0.07,273.003,23921.991
2021-08-02,729.5,731.75,704.0,704.0,62786,23.202958901161196,0.8132820961834396,0.1,273.567,23921.991
2021-08-03,724.5,734.75,717.75,727.5,73891,23.287053016950672,6.132639943776993,0.1,273.567,23921.991
2021-08-04,717.25,738.75,714.5,724.25,75455,23.42714110244385,0.5964875171397688,0.1,273.567,23921.991
2021-08-05,712.75,725.5,709.75,714.75,62604,23.807663572841907,1.6059682823345882,0.1,273.567,23921.991
2021-08-06,719.0,724.75,709.25,712.75,85120,23.549034199344508,0.3053194962286323,0.1,273.567,23921.991
2021-08-09,711.25,723.75,708.25,719.0,84297,25.354250352791567,1.6231855056039408,0.1,273.567,23921.991
2021-08-10,727.0,730.0,708.5,711.0,85502,25.919268742295408,3.035708533845133,0.1,273.567,23921.991
2021-08-11,727.0,732.25,718.75,726.75,98740,26.83514561927971,0.8091965688032043,0.1,273.567,23921.991
2021-08-12,753.5,762.0,723.0,724.0,109432,25.74331631124873,9.09370810124543,0.1,273.567,23921.991
2021-08-13,762.25,774.75,747.5,753.0,87099,22.7606901932176,8.587461464288504,0.1,273.567,23921.991
2021-08-16,760.5,770.25,757.75,762.5,62047,25.051789661836608,3.052727531633076,0.1,273.567,23921.991
2021-08-17,734.5,763.75,732.25,762.5,63610,25.056640677425143,4.364263783180497,0.1,273.567,23921.991
2021-08-18,737.25,740.5,721.75,734.25,33614,23.76996592411733,2.591896957506484,0.09,273.567,23921.991
2021-08-19,727.5,737.0,716.0,737.0,37059,23.666235590355917,1.4632179066553723,0.09,273.567,23921.991
2021-08-20,714.25,732.75,709.25,727.5,37208,23.98080922861701,16.73108895812921,0.09,273.567,23921.991
2021-08-23,719.75,730.75,710.25,712.75,21092,24.60279036463564,0.0769499730411486,0.09,273.567,23921.991
2021-08-24,718.0,723.25,710.75,722.75,28503,24.833491218248128,1.6455192583008174,0.09,273.567,23921.991
2021-08-25,711.25,719.75,704.25,718.0,21990,23.859984952446915,0.6987651766979172,0.09,273.567,23921.991
2021-08-26,725.25,727.0,709.25,712.5,17849,24.07630922954372,2.7970435081027087,0.09,273.567,23921.991
2021-08-27,718.5,731.25,717.75,725.75,24916,23.738336143516,9.416298894835403,0.08,273.567,23921.991
2021-08-30,708.75,728.5,707.5,720.5,18316,23.45456775915721,0.7403740427444572,0.08,273.567,23921.991
2021-08-31,706.75,707.5,690.25,706.5,1667,23.28457392856285,4.561974284051358,0.06,273.567,23921.991
2021-09-01,701.0,710.25,699.25,708.25,546,22.66164945619469,2.1193845402434563,0.08,274.31,23921.991
2021-09-02,704.0,708.0,694.0,694.0,369,21.516582373100867,9.596975971684138,0.08,274.31,23921.991
2021-09-03,714.5,715.0,701.0,702.0,433,21.50975100693904,8.442423402674748,0.08,274.31,23921.991
2021-09-07,708.75,718.5,704.25,718.5,169,22.799708380355533,0.0693973059539722,0.08,274.31,23921.991
2021-09-08,698.25,704.5,698.25,704.5,58,21.293459636850127,0.3950558944113369,0.08,274.31,23921.991
2021-09-09,681.5,700.0,681.5,700.0,113,20.92517287928237,0.3169046105557165,0.08,274.31,23921.991
2021-09-10,675.0,683.75,673.25,682.5,72,22.26076164433818,0.1426888912390068,0.08,274.31,23921.991
2021-09-13,674.5,674.5,671.5,671.5,8,21.29341694549816,6.229135446901945,0.08,274.31,23921.991
2021-09-14,685.0,685.0,677.25,677.25,55986,20.711777949660927,13.623159418541505,0.08,274.31,23921.991
2021-09-15,712.25,714.75,695.25,700.0,51075,20.40285537347628,0.8125355723561996,0.08,274.31,23921.991
2021-09-16,713.0,716.75,705.0,711.25,40246,21.344291461582323,0.4782406871928905,0.08,274.31,23921.991
2021-09-17,708.75,716.0,706.5,713.75,33375,19.8819547100402,0.2069633490440244,0.08,274.31,23921.991
2021-09-20,700.75,710.75,695.75,708.0,37449,20.568582128657376,5.032594731606893,0.08,274.31,23921.991
2021-09-21,690.25,701.0,686.0,700.25,43195,17.39104737770148,1.1083979430738369,0.08,274.31,23921.991
2021-09-22,705.75,706.75,688.0,689.5,37475,16.751431888465756,2.0237469258824734,0.08,274.31,23921.991
2021-09-23,717.75,719.5,704.0,708.5,46804,17.222280939588178,0.4746585684607379,0.08,274.31,23921.991
2021-09-24,723.75,725.75,711.5,718.5,47318,17.198683229627225,0.1467112104149339,0.08,274.31,23921.991
2021-09-27,722.25,728.5,720.25,723.5,32063,21.182626341403967,0.1363190647099317,0.08,274.31,23921.991
2021-09-28,706.5,726.75,706.0,722.0,54403,21.257832347489547,2.9454765500674904,0.08,274.31,23921.991
2021-09-29,710.25,717.75,708.25,709.25,38927,20.376828894283285,1.9316496207198868,0.08,274.31,23921.991
2021-09-30,725.5,732.75,701.25,711.25,71326,19.27435227690156,4.242411695387292,0.06,274.31,23921.991
2021-10-01,755.25,758.5,722.75,725.0,85696,18.48820537860717,4.353623173083346,0.08,276.589,24777.038
2021-10-04,756.5,763.5,748.5,752.25,54746,18.414523065284754,0.0857181603626293,0.08,276.589,24777.038
2021-10-05,744.75,757.0,743.75,756.25,49150,19.043897876590854,0.9779939340891012,0.08,276.589,24777.038
2021-10-06,746.0,756.75,742.25,744.75,44642,19.321785882433574,0.5373412873262797,0.08,276.589,24777.038
2021-10-07,741.25,752.5,739.5,746.0,42606,18.59275221703753,1.678116279880485,0.08,276.589,24777.038
2021-10-08,734.0,746.5,731.75,739.25,47836,19.18854425127863,0.5736670883070607,0.08,276.589,24777.038
2021-10-11,731.75,739.5,731.0,734.0,32210,14.572324555629528,14.800570063891776,0.08,276.589,24777.038
2021-10-12,734.0,743.75,718.0,731.75,57859,13.18376567925543,1.517321206740337,0.08,276.589,24777.038
2021-10-13,718.75,737.75,712.75,736.0,57903,14.508322743022072,10.923233742874164,0.08,276.589,24777.038
2021-10-14,724.75,729.5,718.5,718.75,39585,13.554901360117068,4.107389205575319,0.08,276.589,24777.038
2021-10-15,734.0,740.5,722.25,725.0,40534,12.25002895403901,2.3486507192531203,0.08,276.589,24777.038
2021-10-18,736.25,738.75,728.5,734.0,31460,14.021676870741327,0.040627716943074,0.08,276.589,24777.038
2021-10-19,736.0,745.25,735.25,736.0,37740,13.77788956763348,0.0628061483339509,0.08,276.589,24777.038
2021-10-20,749.25,750.0,736.5,737.0,35078,12.720132875879802,0.692474869799718,0.08,276.589,24777.038
2021-10-21,741.25,752.5,738.25,749.75,33633,10.978196288006306,0.4992802259221979,0.08,276.589,24777.038
2021-10-22,756.0,759.5,743.5,743.75,52332,10.75340200375024,0.5491005014536755,0.08,276.589,24777.038
2021-10-25,759.5,767.0,753.25,759.75,42579,11.793034382403675,1.6536751881125642,0.08,276.589,24777.038
2021-10-26,752.25,765.0,747.5,763.0,53537,12.21056466843261,2.0139687565164066,0.08,276.589,24777.038
2021-10-27,759.75,762.75,745.0,750.5,49839,12.354030000217918,14.325316817337464,0.08,276.589,24777.038
2021-10-28,772.5,780.0,751.5,760.0,57331,10.41058666402552,5.370901350198645,0.08,276.589,24777.038
2021-10-29,772.75,780.0,763.5,773.25,48726,10.672259249542904,2.706095996130363,0.07,276.589,24777.038
2021-11-01,797.25,800.5,768.25,774.5,73027,5.987816806628082,0.1412747008858117,0.08,277.948,24777.038
2021-11-02,791.5,807.0,789.75,798.5,65894,5.594261550749764,0.5156647619836373,0.08,277.948,24777.038
2021-11-03,781.0,796.75,777.5,790.5,53180,5.749310269830376,1.1094563335663628,0.08,277.948,24777.038
2021-11-04,773.75,794.25,772.25,782.0,51270,7.069118045659926,0.1033372269157439,0.08,277.948,24777.038
2021-11-05,766.5,781.5,765.5,774.75,83637,8.463063515738146,0.10128491959223,0.08,277.948,24777.038
2021-11-08,768.0,773.0,762.5,768.25,75813,10.075698616531714,0.0025622784177862,0.08,277.948,24777.038
2021-11-09,778.5,783.25,764.5,769.25,81300,9.272369364381609,0.163700677815499,0.08,277.948,24777.038
2021-11-10,803.0,803.75,778.0,783.0,85821,11.414451133147,7.403628450707209,0.08,277.948,24777.038
2021-11-11,812.5,824.75,798.25,803.0,107495,8.099566955691781,3.5681306657097407,0.08,277.948,24777.038
2021-11-12,817.0,826.75,805.5,814.25,63147,4.910589035551563,0.6809745865754923,0.08,277.948,24777.038
2021-11-15,826.25,829.5,813.25,819.75,57377,8.364103024847239,0.1261024903655345,0.08,277.948,24777.038
2021-11-16,810.25,827.5,810.0,827.5,58357,10.27194608249977,2.0290160831968143e-05,0.08,277.948,24777.038
2021-11-17,822.25,835.0,810.5,812.0,63821,8.378315903128414,0.2332380682545264,0.08,277.948,24777.038
2021-11-18,820.0,843.25,819.25,824.25,63590,3.2908918298811027,0.4735875055069725,0.08,277.948,24777.038
2021-11-19,823.0,830.75,813.5,821.0,42696,3.69581313461762,0.1922196405428023,0.08,277.948,24777.038
2021-11-22,845.75,848.5,826.0,827.5,40429,3.669675376432062,0.119121431394155,0.08,277.948,24777.038
2021-11-23,856.0,856.5,838.25,846.5,29297,5.829202244067178,0.0504369730693531,0.08,277.948,24777.038
2021-11-24,836.75,863.25,833.5,856.5,46267,7.119140258641934,0.4413655792670797,0.08,277.948,24777.038
2021-11-26,825.5,830.5,810.0,821.25,29473,2.982205841250175,0.0476146892505226,0.08,277.948,24777.038
2021-11-29,807.5,840.5,805.0,837.75,20037,7.257736847767719,0.4337035664409718,0.08,277.948,24777.038
2021-11-30,773.75,808.25,770.5,808.25,2662,6.473972846884163,0.3194606644324566,0.07,277.948,24777.038
2021-12-01,778.5,785.5,774.75,784.0,484,8.597140077132067,0.2537832784185884,0.08,278.802,24777.038
2021-12-02,806.5,809.25,779.5,779.5,192,10.688033385462557,0.7365455486213421,0.08,278.802,24777.038
2021-12-03,794.5,814.75,794.5,809.5,102,8.246673627541357,0.0424447300087244,0.08,278.802,24777.038
2021-12-06,797.0,799.75,784.5,799.75,66,-0.4439741891301128,2.053265488809764,0.08,278.802,24777.038
2021-12-07,799.25,812.0,796.0,811.0,74,-1.9184720545674467,0.0980733147416127,0.08,278.802,24777.038
2021-12-08,791.25,800.0,787.75,799.25,42,0.8530522552340531,0.1731273905364285,0.08,278.802,24777.038
2021-12-09,773.5,793.5,773.5,793.5,64,5.923994916704732,0.1250941464783184,0.08,278.802,24777.038
2021-12-10,782.0,783.25,769.0,769.25,30,5.901185290219413,1.6918329270806405,0.08,278.802,24777.038
2021-12-13,785.5,791.0,779.25,779.25,69,4.038783230250671,0.0841450040011365,0.08,278.802,24777.038
2021-12-14,785.5,785.5,785.5,785.5,34152,7.878077612990341,0.1421745593141044,0.08,278.802,24777.038
2021-12-15,756.0,787.0,751.0,787.0,77464,10.446985715602684,3.0960330402101204,0.08,278.802,24777.038
2021-12-16,770.5,773.0,751.25,757.5,50771,2.842886016863192,0.5017607770743298,0.08,278.802,24777.038
2021-12-17,775.0,780.25,765.25,770.0,38053,0.9107294342033744,1.375916693101571,0.08,278.802,24777.038
2021-12-20,777.75,778.75,757.75,777.5,38677,-2.01725616539738,0.3621568672602347,0.08,278.802,24777.038
2021-12-21,799.0,799.75,772.5,778.5,46149,-1.179687569016847,0.7893810789933622,0.08,278.802,24777.038
2021-12-22,814.0,817.0,792.0,796.75,48743,0.5922039046769854,0.0485630842233259,0.08,278.802,24777.038
2021-12-23,814.75,820.5,808.25,812.5,36615,4.239029722177015,0.1952542238383309,0.08,278.802,24777.038
2021-12-27,804.0,824.0,802.5,817.5,30210,2.049013750876953,1.94917646993349,0.08,278.802,24777.038
2021-12-28,783.5,808.0,781.75,805.75,41877,-0.3236992139026409,3.4308833906859397,0.08,278.802,24777.038
2021-12-29,787.75,793.0,774.0,785.25,40941,-3.998043676768317,0.8853596555851863,0.08,278.802,24777.038
2021-12-30,779.75,791.75,776.0,789.5,29563,-1.87760391345608,0.3335640076447156,0.08,278.802,24777.038
2021-12-31,770.75,787.75,769.5,782.5,25055,-0.7154668026750155,1.0728790844284015,0.07,278.802,24777.038
2022-01-03,758.0,782.25,752.75,774.0,42116,-5.2863944618856005,1.1424522060043802,0.08,281.148,25215.491
2022-01-04,770.0,771.5,756.25,758.0,43220,-1.918714900167376,0.5643640114461604,0.08,281.148,25215.491
2022-01-05,760.75,771.5,756.0,771.0,40236,-6.22415186946192,0.6004103323835704,0.08,281.148,25215.491
2022-01-06,746.0,762.0,736.0,761.75,64426,-9.745250648072435,1.2441440474082628,0.08,281.148,25215.491
2022-01-07,758.5,760.75,735.5,748.0,58463,-9.185146449252066,0.201990667690262,0.08,281.148,25215.491
2022-01-10,762.0,767.5,748.0,760.75,46681,-4.077582021023503,0.0175938937943864,0.08,281.148,25215.491
2022-01-11,770.25,770.5,758.25,761.75,43837,-0.2986215459730459,0.0,0.08,281.148,25215.491
2022-01-12,757.75,770.0,753.5,768.0,51640,3.34440726668122,0.0038051150291109,0.08,281.148,25215.491
2022-01-13,746.75,757.75,741.0,757.0,49455,3.894630872867978,0.0172477685169266,0.08,281.148,25215.491
2022-01-14,741.5,747.25,737.0,746.0,44592,2.2777224452012814,1.936974346818351,0.08,281.148,25215.491
2022-01-18,769.0,771.5,741.25,742.25,70559,2.8621268940707854,0.2405711655245979,0.08,281.148,25215.491
2022-01-19,796.5,797.25,769.5,772.0,68427,-4.121273603230029,0.8064243710893634,0.08,281.148,25215.491
2022-01-20,790.25,802.75,783.75,794.0,58576,-9.198071125169225,0.8685105645975943,0.08,281.148,25215.491
2022-01-21,780.0,791.0,778.0,788.0,47700,-6.592386574019249,0.4305328219034658,0.08,281.148,25215.491
2022-01-24,800.5,802.5,775.75,794.0,58617,-0.898259892743539,1.7409860535203476,0.08,281.148,25215.491
